     Index              y_true              y_pred        descriptor_1        descriptor_2        descriptor_3        descriptor_4        descriptor_5        descriptor_6
       492   -0.7655729781E+01   -0.7895225843E+01    0.5802259061E+01    0.2371111111E+02    0.1277016886E+01    0.9688888889E+01    0.9333333333E+00    0.4971276783E+00
       493   -0.7331394999E+01   -0.7464635151E+01    0.4641807249E+01    0.2304444444E+02    0.1300366795E+01    0.9288888889E+01    0.9333333333E+00    0.4873115329E+00
       494   -0.8695901882E+01   -0.8873466447E+01    0.1160451812E+02    0.1340000000E+02    0.7185799701E+00    0.7000000000E+01    0.7470000000E+00    0.3807267580E+00
       495   -0.7644187694E+01   -0.7531382997E+01    0.7736345414E+01    0.1218000000E+02    0.7433223684E+00    0.6120000000E+01    0.7470000000E+00    0.3610697984E+00
       496   -0.6987632925E+01   -0.6859898740E+01    0.5802259061E+01    0.1180000000E+02    0.7726825127E+00    0.5760000000E+01    0.7470000000E+00    0.3466571548E+00
       497   -0.6577936844E+01   -0.6443392826E+01    0.4641807249E+01    0.1180000000E+02    0.7600169779E+00    0.5840000000E+01    0.7470000000E+00    0.3381680280E+00
       498   -0.1018250329E+02   -0.9516158796E+01    0.1160451812E+02    0.1642000000E+02    0.5487804878E+00    0.7720000000E+01    0.5200000000E+00    0.5986238637E+00
       499   -0.8461698884E+01   -0.8148631055E+01    0.7736345414E+01    0.1650000000E+02    0.5341747573E+00    0.8040000000E+01    0.5200000000E+00    0.5857781061E+00
       500   -0.7508982566E+01   -0.7329653062E+01    0.5802259061E+01    0.1572000000E+02    0.4965095541E+00    0.8160000000E+01    0.5200000000E+00    0.5560794577E+00
       501   -0.7070875683E+01   -0.6920125651E+01    0.4641807249E+01    0.1524000000E+02    0.5093035480E+00    0.7760000000E+01    0.5200000000E+00    0.5424990817E+00
       502   -0.9481375117E+01   -0.9195526167E+01    0.1160451812E+02    0.1470000000E+02    0.5783651226E+00    0.6640000000E+01    0.5240000000E+00    0.4546755674E+00
       503   -0.7817074618E+01   -0.7812395043E+01    0.7736345414E+01    0.1428000000E+02    0.5612342216E+00    0.6680000000E+01    0.5240000000E+00    0.4401556736E+00
       504   -0.7120812865E+01   -0.7126093194E+01    0.5802259061E+01    0.1408000000E+02    0.5658036984E+00    0.6560000000E+01    0.5240000000E+00    0.4242562594E+00
       505   -0.6719110257E+01   -0.6708076006E+01    0.4641807249E+01    0.1350000000E+02    0.5750148368E+00    0.6160000000E+01    0.5240000000E+00    0.4123188041E+00
       506   -0.1018406426E+02   -0.9556944720E+01    0.1160451812E+02    0.2400000000E+02    0.1294879066E+01    0.1236000000E+02    0.1292000000E+01    0.4945679969E+00
       507   -0.8184298418E+01   -0.8188618506E+01    0.7736345414E+01    0.2314000000E+02    0.1291937716E+01    0.1188000000E+02    0.1292000000E+01    0.4703279201E+00
       508   -0.7514248546E+01   -0.7480632671E+01    0.5802259061E+01    0.2236000000E+02    0.1298836168E+01    0.1144000000E+02    0.1292000000E+01    0.4521523703E+00
       509   -0.7056050552E+01   -0.7074714263E+01    0.4641807249E+01    0.2136000000E+02    0.1310140581E+01    0.1064000000E+02    0.1292000000E+01    0.4367636251E+00
       510   -0.8691065742E+01   -0.8801691543E+01    0.1160451812E+02    0.1298666667E+02    0.2223227133E+00    0.8480000000E+01    0.4571428571E+00    0.4924075811E+00
       511   -0.7460589712E+01   -0.7409222801E+01    0.7736345414E+01    0.1202666667E+02    0.2116759156E+00    0.8053333333E+01    0.4571428571E+00    0.4661946285E+00
       512   -0.6904712014E+01   -0.6707769409E+01    0.5802259061E+01    0.1194666667E+02    0.2073743017E+00    0.8080000000E+01    0.4571428571E+00    0.4468838685E+00
       513   -0.6417847067E+01   -0.6250456848E+01    0.4641807249E+01    0.1120000000E+02    0.1968057211E+00    0.7760000000E+01    0.4571428571E+00    0.4299656800E+00
       514   -0.9781052244E+01   -0.9698546121E+01    0.1160451812E+02    0.2346000000E+02    0.1028037543E+01    0.1180000000E+02    0.1048000000E+01    0.5617793498E+00
       515   -0.8498704662E+01   -0.8331255271E+01    0.7736345414E+01    0.2292000000E+02    0.1002393013E+01    0.1168000000E+02    0.1048000000E+01    0.5464315952E+00
       516   -0.7700822026E+01   -0.7611681129E+01    0.5802259061E+01    0.2176000000E+02    0.1016136155E+01    0.1096000000E+02    0.1048000000E+01    0.5224953960E+00
       517   -0.7180895203E+01   -0.7156176243E+01    0.4641807249E+01    0.2092000000E+02    0.1023311005E+01    0.1048000000E+02    0.1048000000E+01    0.5010116808E+00
       518   -0.8697347898E+01   -0.8845153777E+01    0.1160451812E+02    0.1375000000E+02    0.3265722952E+00    0.8666666667E+01    0.5866666667E+00    0.4671684038E+00
       519   -0.7523409893E+01   -0.7483451853E+01    0.7736345414E+01    0.1286111111E+02    0.3201405405E+00    0.8194444444E+01    0.5866666667E+00    0.4482013759E+00
       520   -0.6856044907E+01   -0.6779732892E+01    0.5802259061E+01    0.1261111111E+02    0.3160198456E+00    0.8083333333E+01    0.5866666667E+00    0.4260468895E+00
       521   -0.6477865757E+01   -0.6361030727E+01    0.4641807249E+01    0.1197222222E+02    0.3192334495E+00    0.7638888889E+01    0.5866666667E+00    0.4123203502E+00
       522   -0.9020624554E+01   -0.8869113208E+01    0.7736345414E+01    0.2316666667E+02    0.1147222222E+01    0.9142857143E+01    0.7937777778E+00    0.6562561111E+00
       523   -0.7993409487E+01   -0.8163115392E+01    0.5802259061E+01    0.2261904762E+02    0.1156880927E+01    0.8761904762E+01    0.7937777778E+00    0.6298621157E+00
       524   -0.7561891384E+01   -0.7741705862E+01    0.4641807249E+01    0.2269047619E+02    0.1161890756E+01    0.8857142857E+01    0.7937777778E+00    0.6190416593E+00
       525   -0.8690668393E+01   -0.9110071654E+01    0.1160451812E+02    0.1836666667E+02    0.4426339691E+00    0.1043333333E+02    0.6150000000E+00    0.4765530057E+00
       526   -0.7694975365E+01   -0.7747560508E+01    0.7736345414E+01    0.1758333333E+02    0.4408349146E+00    0.1003333333E+02    0.6150000000E+00    0.4579031027E+00
       527   -0.6986343503E+01   -0.7043220143E+01    0.5802259061E+01    0.1766666667E+02    0.4309348442E+00    0.1026666667E+02    0.6150000000E+00    0.4447209763E+00
       528   -0.6582522397E+01   -0.6612292865E+01    0.4641807249E+01    0.1666666667E+02    0.4337537538E+00    0.9633333333E+01    0.6150000000E+00    0.4308319102E+00
       529   -0.1082403232E+02   -0.1026689951E+02    0.1160451812E+02    0.2440476190E+02    0.1169716797E+01    0.9523809524E+01    0.7964444444E+00    0.6641191627E+00
       530   -0.9142833137E+01   -0.8873390006E+01    0.7736345414E+01    0.2369047619E+02    0.1151287726E+01    0.9428571429E+01    0.7964444444E+00    0.6508255184E+00
       531   -0.8048916052E+01   -0.8185283551E+01    0.5802259061E+01    0.2259523810E+02    0.1162658228E+01    0.8619047619E+01    0.7964444444E+00    0.6295159015E+00
       532   -0.7443094760E+01   -0.7730255981E+01    0.4641807249E+01    0.2216666667E+02    0.1172322581E+01    0.8428571429E+01    0.7964444444E+00    0.6088521883E+00
       533   -0.9911870592E+01   -0.9744622124E+01    0.1160451812E+02    0.2476785714E+02    0.1087330447E+01    0.1264285714E+02    0.1128571429E+01    0.5679300704E+00
       534   -0.8383151929E+01   -0.8381995161E+01    0.7736345414E+01    0.2362500000E+02    0.1097957640E+01    0.1189285714E+02    0.1128571429E+01    0.5424145061E+00
       535   -0.7681533073E+01   -0.7633308299E+01    0.5802259061E+01    0.2276785714E+02    0.1104207221E+01    0.1153571429E+02    0.1128571429E+01    0.5166040661E+00
       536   -0.7178641855E+01   -0.7180002144E+01    0.4641807249E+01    0.2264285714E+02    0.1079542226E+01    0.1171428571E+02    0.1128571429E+01    0.5048758638E+00
       537   -0.1053341959E+02   -0.9593609316E+01    0.1160451812E+02    0.1281250000E+02    0.4963325183E+00    0.4812500000E+01    0.1793750000E+00    0.6819314498E+00
       538   -0.8627450119E+01   -0.8307472759E+01    0.7736345414E+01    0.1212500000E+02    0.5361240310E+00    0.4062500000E+01    0.1793750000E+00    0.6703186865E+00
       539   -0.7698662598E+01   -0.7524079971E+01    0.5802259061E+01    0.1121875000E+02    0.5373184358E+00    0.3812500000E+01    0.1793750000E+00    0.6394614290E+00
       540   -0.7476114858E+01   -0.6945422074E+01    0.4641807249E+01    0.1115625000E+02    0.4884269663E+00    0.4687500000E+01    0.1793750000E+00    0.6216152475E+00
       541   -0.8806333660E+01   -0.8711937200E+01    0.1160451812E+02    0.1321250000E+02    0.2415625000E+00    0.1010000000E+02    0.8200000000E+00    0.4922937149E+00
       542   -0.7589866579E+01   -0.7390733861E+01    0.7736345414E+01    0.1311250000E+02    0.2411927481E+00    0.1002500000E+02    0.8200000000E+00    0.4801288890E+00
       543   -0.6970845463E+01   -0.6693456411E+01    0.5802259061E+01    0.1260000000E+02    0.2399503476E+00    0.9650000000E+01    0.8200000000E+00    0.4542552533E+00
       544   -0.6445220913E+01   -0.6248847596E+01    0.4641807249E+01    0.1222500000E+02    0.2266120778E+00    0.9525000000E+01    0.8200000000E+00    0.4370114427E+00
       545   -0.8421823013E+01   -0.8662783330E+01    0.1160451812E+02    0.1331250000E+02    0.2405263158E+00    0.1025000000E+02    0.8400000000E+00    0.4697140936E+00
       546   -0.7398897400E+01   -0.7328426864E+01    0.7736345414E+01    0.1261250000E+02    0.2393055556E+00    0.9725000000E+01    0.8400000000E+00    0.4480505755E+00
       547   -0.6770836679E+01   -0.6639457630E+01    0.5802259061E+01    0.1171250000E+02    0.2369230769E+00    0.9050000000E+01    0.8400000000E+00    0.4234533060E+00
       548   -0.6293595463E+01   -0.6222144049E+01    0.4641807249E+01    0.1128750000E+02    0.2377827051E+00    0.8725000000E+01    0.8400000000E+00    0.4071095130E+00
       549   -0.8061974574E+01   -0.8531477566E+01    0.1160451812E+02    0.1328750000E+02    0.1020715631E+00    0.1090000000E+02    0.4640000000E+00    0.5396222877E+00
       550   -0.7197394198E+01   -0.7159192241E+01    0.7736345414E+01    0.1333750000E+02    0.8908067540E-01    0.1122500000E+02    0.4640000000E+00    0.5271484873E+00
       551   -0.6679312593E+01   -0.6574500422E+01    0.5802259061E+01    0.1256250000E+02    0.1104780876E+00    0.1015000000E+02    0.4640000000E+00    0.5135204970E+00
       552   -0.6348553462E+01   -0.6175705749E+01    0.4641807249E+01    0.1240000000E+02    0.1172552977E+00    0.9925000000E+01    0.4640000000E+00    0.4996920125E+00
       553   -0.9308525581E+01   -0.9099396518E+01    0.1160451812E+02    0.1501587302E+02    0.3797037037E+00    0.9206349206E+01    0.6040000000E+00    0.5673041333E+00
       554   -0.7867365131E+01   -0.7684583736E+01    0.7736345414E+01    0.1511111111E+02    0.3502418507E+00    0.9714285714E+01    0.6040000000E+00    0.5445890359E+00
       555   -0.7149724552E+01   -0.6976258419E+01    0.5802259061E+01    0.1439682540E+02    0.3610596026E+00    0.9174603175E+01    0.6040000000E+00    0.5133232504E+00
       556   -0.6641219037E+01   -0.6537043737E+01    0.4641807249E+01    0.1422222222E+02    0.3451620112E+00    0.9206349206E+01    0.6040000000E+00    0.4998123386E+00
       557   -0.9136757252E+01   -0.8936909219E+01    0.1160451812E+02    0.1426984127E+02    0.4661915367E+00    0.8317460318E+01    0.6640000000E+00    0.4524187909E+00
       558   -0.7847924599E+01   -0.7604877180E+01    0.7736345414E+01    0.1392063492E+02    0.4682648402E+00    0.8031746032E+01    0.6640000000E+00    0.4319279669E+00
       559   -0.7113297276E+01   -0.6929799939E+01    0.5802259061E+01    0.1326984127E+02    0.4823473054E+00    0.7523809524E+01    0.6640000000E+00    0.4167190696E+00
       560   -0.6644294001E+01   -0.6480265659E+01    0.4641807249E+01    0.1325396825E+02    0.4684412470E+00    0.7682539682E+01    0.6640000000E+00    0.3999028222E+00
       561   -0.9383465942E+01   -0.9004129903E+01    0.1160451812E+02    0.1506349206E+02    0.4750210970E+00    0.8634920635E+01    0.6680000000E+00    0.4642622520E+00
       562   -0.7939353893E+01   -0.7663906022E+01    0.7736345414E+01    0.1498412698E+02    0.4765641569E+00    0.8571428571E+01    0.6680000000E+00    0.4426741044E+00
       563   -0.7161881886E+01   -0.6936994668E+01    0.5802259061E+01    0.1450793651E+02    0.4631653888E+00    0.8507936508E+01    0.6680000000E+00    0.4264823801E+00
       564   -0.6664023213E+01   -0.6568358240E+01    0.4641807249E+01    0.1380952381E+02    0.5006559264E+00    0.7619047619E+01    0.6680000000E+00    0.4065897710E+00
       565   -0.1042153586E+02   -0.9049398106E+01    0.1160451812E+02    0.1360317460E+02    0.3622780374E+00    0.8222222222E+01    0.5220000000E+00    0.5612388215E+00
       566   -0.7920485328E+01   -0.7683875852E+01    0.7736345414E+01    0.1295238095E+02    0.3605153374E+00    0.7904761905E+01    0.5220000000E+00    0.5401170415E+00
       567   -0.7118161792E+01   -0.6948402798E+01    0.5802259061E+01    0.1255555556E+02    0.3483544304E+00    0.7809523809E+01    0.5220000000E+00    0.5116839618E+00
       568   -0.6763143983E+01   -0.6476645079E+01    0.4641807249E+01    0.1231746032E+02    0.3293935484E+00    0.7904761905E+01    0.5220000000E+00    0.4914411138E+00
       569   -0.8707016819E+01   -0.8790269186E+01    0.1160451812E+02    0.1386419753E+02    0.2300802139E+00    0.9901234568E+01    0.6000000000E+00    0.5259899020E+00
       570   -0.7450341128E+01   -0.7431023471E+01    0.7736345414E+01    0.1298765432E+02    0.2336251189E+00    0.9234567901E+01    0.6000000000E+00    0.4911124539E+00
       571   -0.6828553140E+01   -0.6723485637E+01    0.5802259061E+01    0.1253086420E+02    0.2245857988E+00    0.9012345679E+01    0.6000000000E+00    0.4692804019E+00
       572   -0.6432394960E+01   -0.6292185877E+01    0.4641807249E+01    0.1229629630E+02    0.2224522613E+00    0.8888888889E+01    0.6000000000E+00    0.4517511903E+00
       573   -0.8395680232E+01   -0.8680361179E+01    0.1160451812E+02    0.1502469136E+02    0.1745559211E+00    0.1185185185E+02    0.5850000000E+00    0.5710117442E+00
       574   -0.7353216004E+01   -0.7350940705E+01    0.7736345414E+01    0.1450617284E+02    0.1727086882E+00    0.1145679012E+02    0.5850000000E+00    0.5519517028E+00
       575   -0.6832541411E+01   -0.6682594183E+01    0.5802259061E+01    0.1379012346E+02    0.1764157706E+00    0.1081481481E+02    0.5850000000E+00    0.5298375287E+00
       576   -0.6415076070E+01   -0.6296453838E+01    0.4641807249E+01    0.1376543210E+02    0.1852782765E+00    0.1061728395E+02    0.5850000000E+00    0.5162523256E+00
       577   -0.8302116490E+01   -0.8691061207E+01    0.1160451812E+02    0.1453086420E+02    0.2081377551E+00    0.1120987654E+02    0.6700000000E+00    0.5325597522E+00
       578   -0.7336711096E+01   -0.7409544906E+01    0.7736345414E+01    0.1387654321E+02    0.2217453250E+00    0.1049382716E+02    0.6700000000E+00    0.5192407382E+00
       579   -0.6701819414E+01   -0.6703071192E+01    0.5802259061E+01    0.1371604938E+02    0.2140450450E+00    0.1046913580E+02    0.6700000000E+00    0.4972430945E+00
       580   -0.6401984851E+01   -0.6311879336E+01    0.4641807249E+01    0.1325925926E+02    0.2270922647E+00    0.9925925926E+01    0.6700000000E+00    0.4779214114E+00
       581   -0.8570806016E+01   -0.8640225321E+01    0.1160451812E+02    0.1449382716E+02    0.1765387894E+00    0.1148148148E+02    0.6150000000E+00    0.5435458209E+00
       582   -0.7389049609E+01   -0.7321674295E+01    0.7736345414E+01    0.1419753086E+02    0.1845082681E+00    0.1111111111E+02    0.6150000000E+00    0.5195072414E+00
       583   -0.6893833538E+01   -0.6619642177E+01    0.5802259061E+01    0.1427160494E+02    0.1721385281E+00    0.1135802469E+02    0.6150000000E+00    0.5088887981E+00
       584   -0.6415590287E+01   -0.6254375873E+01    0.4641807249E+01    0.1320987654E+02    0.1894667914E+00    0.1022222222E+02    0.6150000000E+00    0.4875454573E+00
       585   -0.8803186025E+01   -0.8862056588E+01    0.1160451812E+02    0.1111111111E+02    0.6876254181E+00    0.3703703704E+01    0.2448148148E+00    0.3432897858E+00
       586   -0.7556402437E+01   -0.7703193249E+01    0.7736345414E+01    0.1074074074E+02    0.7802076125E+00    0.2444444444E+01    0.2448148148E+00    0.3368259532E+00
       587   -0.7120786013E+01   -0.6928422777E+01    0.5802259061E+01    0.9777777778E+01    0.7803802281E+00    0.2296296296E+01    0.2448148148E+00    0.3233684611E+00
       588   -0.6483463641E+01   -0.6492556961E+01    0.4641807249E+01    0.1014814815E+02    0.7391941392E+00    0.2740740741E+01    0.2448148148E+00    0.3095608841E+00
       589   -0.8686950609E+01   -0.8888272689E+01    0.1160451812E+02    0.1416049383E+02    0.3047294939E+00    0.1014814815E+02    0.8150000000E+00    0.5360954297E+00
       590   -0.7532229186E+01   -0.7544197356E+01    0.7736345414E+01    0.1358024691E+02    0.2993266606E+00    0.9827160494E+01    0.8150000000E+00    0.5200320386E+00
       591   -0.6928567458E+01   -0.6825310514E+01    0.5802259061E+01    0.1344444444E+02    0.2867830882E+00    0.9876543210E+01    0.8150000000E+00    0.4962225660E+00
       592   -0.6533142102E+01   -0.6450641030E+01    0.4641807249E+01    0.1304938272E+02    0.2994886364E+00    0.9432098765E+01    0.8150000000E+00    0.4903041137E+00
       593   -0.8423701938E+01   -0.8818245215E+01    0.1160451812E+02    0.1429629630E+02    0.2364390666E+00    0.1118518519E+02    0.8350000000E+00    0.5710361557E+00
       594   -0.7383399426E+01   -0.7477276405E+01    0.7736345414E+01    0.1365432099E+02    0.2352941176E+00    0.1069135802E+02    0.8350000000E+00    0.5451887598E+00
       595   -0.6800189058E+01   -0.6758418874E+01    0.5802259061E+01    0.1339506173E+02    0.2208302583E+00    0.1066666667E+02    0.8350000000E+00    0.5221955558E+00
       596   -0.6385856727E+01   -0.6364800567E+01    0.4641807249E+01    0.1267901235E+02    0.2308576998E+00    0.1000000000E+02    0.8350000000E+00    0.5065488958E+00
       597   -0.8621110305E+01   -0.8824619143E+01    0.1160451812E+02    0.1416049383E+02    0.3626178010E+00    0.1037037037E+02    0.1045000000E+01    0.4753369919E+00
       598   -0.7419940493E+01   -0.7450370800E+01    0.7736345414E+01    0.1353086420E+02    0.3543926941E+00    0.1002469136E+02    0.1045000000E+01    0.4445734115E+00
       599   -0.7002072112E+01   -0.6798536569E+01    0.5802259061E+01    0.1300000000E+02    0.3770722433E+00    0.9432098765E+01    0.1045000000E+01    0.4268097454E+00
       600   -0.6457283855E+01   -0.6337892961E+01    0.4641807249E+01    0.1250617284E+02    0.3544466403E+00    0.9283950617E+01    0.1045000000E+01    0.4054084048E+00
       601   -0.9921215773E+01   -0.9971744813E+01    0.1160451812E+02    0.2256000000E+02    0.1389680284E+01    0.6720000000E+01    0.4891666667E+00    0.4982919287E+00
       602   -0.8249319134E+01   -0.8575818200E+01    0.7736345414E+01    0.2064000000E+02    0.1414873786E+01    0.5600000000E+01    0.4891666667E+00    0.4753104754E+00
       603   -0.7571915471E+01   -0.7849429622E+01    0.5802259061E+01    0.1984000000E+02    0.1481090909E+01    0.5120000000E+01    0.4891666667E+00    0.4568666180E+00
       604   -0.7039490001E+01   -0.7414319931E+01    0.4641807249E+01    0.1904000000E+02    0.1453515789E+01    0.4720000000E+01    0.4891666667E+00    0.4437949214E+00
       605   -0.1100939035E+02   -0.1046911998E+02    0.1160451812E+02    0.2440000000E+02    0.1439556650E+01    0.4640000000E+01    0.4625000000E+00    0.4475538668E+00
       606   -0.9400269191E+01   -0.9067471365E+01    0.7736345414E+01    0.2436000000E+02    0.1391200658E+01    0.5280000000E+01    0.4625000000E+00    0.4490811958E+00
       607   -0.8320318054E+01   -0.8342546721E+01    0.5802259061E+01    0.2448000000E+02    0.1383142389E+01    0.5680000000E+01    0.4625000000E+00    0.4391803971E+00
       608   -0.7739859056E+01   -0.7867372263E+01    0.4641807249E+01    0.2356000000E+02    0.1405612245E+01    0.5360000000E+01    0.4625000000E+00    0.4310610282E+00
       609   -0.9966122819E+01   -0.9036206967E+01    0.7736345414E+01    0.2380000000E+02    0.1607612360E+01    0.2933333333E+01    0.2711904762E+00    0.3422601430E+00
       610   -0.8819911747E+01   -0.8490179025E+01    0.5802259061E+01    0.2386666667E+02    0.1658375350E+01    0.2400000000E+01    0.2711904762E+00    0.3490634022E+00
       611   -0.7930618650E+01   -0.8107675629E+01    0.4641807249E+01    0.2426666667E+02    0.1655950413E+01    0.2666666667E+01    0.2711904762E+00    0.3507501347E+00
       612   -0.1007241047E+02   -0.9989557426E+01    0.1160451812E+02    0.2320000000E+02    0.1671706263E+01    0.4600000000E+01    0.4290000000E+00    0.3362423367E+00
       613   -0.8477713377E+01   -0.8607122365E+01    0.7736345414E+01    0.2155000000E+02    0.1734418605E+01    0.3600000000E+01    0.4290000000E+00    0.3207032717E+00
       614   -0.7890951063E+01   -0.7807708762E+01    0.5802259061E+01    0.2090000000E+02    0.1697553957E+01    0.3900000000E+01    0.4290000000E+00    0.3092789916E+00
       615   -0.7167136168E+01   -0.7306848734E+01    0.4641807249E+01    0.1980000000E+02    0.1714784810E+01    0.3600000000E+01    0.4290000000E+00    0.3010216903E+00
       616   -0.1090669876E+02   -0.1070844626E+02    0.1160451812E+02    0.2588888889E+02    0.1746206897E+01    0.2000000000E+01    0.2147222222E+00    0.3460599133E+00
       617   -0.8528006444E+01   -0.8324063059E+01    0.5802259061E+01    0.2288888889E+02    0.1727609756E+01    0.2000000000E+01    0.2147222222E+00    0.3209765666E+00
       618   -0.7762226339E+01   -0.7724265089E+01    0.4641807249E+01    0.2144444444E+02    0.1729479167E+01    0.2000000000E+01    0.2147222222E+00    0.3110840516E+00
       619   -0.9576325666E+01   -0.9328144003E+01    0.7736345414E+01    0.2578947368E+02    0.1368220859E+01    0.6105263158E+01    0.4666666667E+00    0.5573560089E+00
       620   -0.7897357569E+01   -0.8504208549E+01    0.5802259061E+01    0.2457894737E+02    0.1378369099E+01    0.6000000000E+01    0.4666666667E+00    0.5415243664E+00
       621   -0.7324989775E+01   -0.7969364116E+01    0.4641807249E+01    0.2426315789E+02    0.1374739130E+01    0.6315789474E+01    0.4666666667E+00    0.5184671433E+00
       622   -0.8819737157E+01   -0.8236665950E+01    0.7736345414E+01    0.1640000000E+02    0.5343765281E+00    0.6240000000E+01    0.2100000000E+00    0.5496119303E+00
       623   -0.7803542649E+01   -0.7776825163E+01    0.5802259061E+01    0.1544000000E+02    0.6383376623E+00    0.4160000000E+01    0.2100000000E+00    0.5321457253E+00
       624   -0.7421083365E+01   -0.7372403815E+01    0.4641807249E+01    0.1624000000E+02    0.6085925926E+00    0.4720000000E+01    0.2100000000E+00    0.5188459159E+00
       625   -0.1084483459E+02   -0.1072193369E+02    0.1160451812E+02    0.2676923077E+02    0.1592564841E+01    0.3846153846E+01    0.3120000000E+00    0.4128937601E+00
       626   -0.9032169082E+01   -0.9279351393E+01    0.7736345414E+01    0.2630769231E+02    0.1583695015E+01    0.4307692308E+01    0.3120000000E+00    0.4124982197E+00
       627   -0.7969454804E+01   -0.8583410868E+01    0.5802259061E+01    0.2523076923E+02    0.1608134557E+01    0.3538461539E+01    0.3120000000E+00    0.3923514502E+00
       628   -0.7251466192E+01   -0.7940098831E+01    0.4641807249E+01    0.2453846154E+02    0.1564716981E+01    0.4461538461E+01    0.3120000000E+00    0.3891440356E+00
       629   -0.8711198539E+01   -0.8189815248E+01    0.7736345414E+01    0.1800000000E+02    0.1838810409E+01    0.3200000000E+01    0.4530000000E+00    0.3215778212E+00
       630   -0.7647430285E+01   -0.7425460019E+01    0.5802259061E+01    0.1706666667E+02    0.1859529412E+01    0.2800000000E+01    0.4530000000E+00    0.2916951989E+00
       631   -0.6971389356E+01   -0.6953565628E+01    0.4641807249E+01    0.1626666667E+02    0.1885432099E+01    0.2666666667E+01    0.4530000000E+00    0.2954936046E+00
       632   -0.9122247996E+01   -0.9446650505E+01    0.1160451812E+02    0.1168000000E+02    0.4596563574E+00    0.2400000000E+01    0.1366666667E+00    0.4608726363E+00
       633   -0.7712870982E+01   -0.7978482948E+01    0.7736345414E+01    0.1060000000E+02    0.4483333333E+00    0.2320000000E+01    0.1366666667E+00    0.4370809241E+00
       634   -0.7110512917E+01   -0.7278493250E+01    0.5802259061E+01    0.1028000000E+02    0.4419531250E+00    0.2160000000E+01    0.1366666667E+00    0.4163753925E+00
       635   -0.6594166819E+01   -0.6799123735E+01    0.4641807249E+01    0.9400000000E+01    0.4498717949E+00    0.1840000000E+01    0.1366666667E+00    0.4007379727E+00
       636   -0.1044099602E+02   -0.1001638567E+02    0.1160451812E+02    0.2177777778E+02    0.1922000000E+01    0.1777777778E+01    0.1763636364E+00    0.2932886322E+00
       637   -0.9214511057E+01   -0.8667642091E+01    0.7736345414E+01    0.2100000000E+02    0.1995053192E+01    0.1111111111E+01    0.1763636364E+00    0.2704948585E+00
       638   -0.8100820455E+01   -0.7873770800E+01    0.5802259061E+01    0.2000000000E+02    0.1943184358E+01    0.1333333333E+01    0.1763636364E+00    0.2746851339E+00
       639   -0.7404426550E+01   -0.7566055137E+01    0.4641807249E+01    0.2033333333E+02    0.1985604396E+01    0.1111111111E+01    0.1763636364E+00    0.2808965505E+00
       640   -0.8608926974E+01   -0.9138198291E+01    0.1160451812E+02    0.1406000000E+02    0.1810541311E+00    0.9960000000E+01    0.3100000000E+00    0.7599811456E+00
       641   -0.7737540157E+01   -0.7766485467E+01    0.7736345414E+01    0.1428000000E+02    0.1739130435E+00    0.1028000000E+02    0.3100000000E+00    0.7372673664E+00
       642   -0.7085556388E+01   -0.7077237395E+01    0.5802259061E+01    0.1396000000E+02    0.1725681492E+00    0.1008000000E+02    0.3100000000E+00    0.7191471660E+00
       643   -0.6753307786E+01   -0.6695892757E+01    0.4641807249E+01    0.1320000000E+02    0.1844006070E+00    0.9280000000E+01    0.3100000000E+00    0.7003677784E+00
       644   -0.9402411704E+01   -0.8835006378E+01    0.7736345414E+01    0.2160000000E+02    0.1995046729E+01    0.4000000000E+00    0.1143137255E+00    0.2644577250E+00
       645   -0.8805285348E+01   -0.7926964941E+01    0.5802259061E+01    0.2020000000E+02    0.2000100000E+01    0.8000000000E+00    0.1143137255E+00    0.2654409798E+00
       646   -0.7706929864E+01   -0.7645433874E+01    0.4641807249E+01    0.2240000000E+02    0.1918018018E+01    0.2000000000E+01    0.1143137255E+00    0.2715418101E+00
       647   -0.9358526045E+01   -0.9132051702E+01    0.7736345414E+01    0.2124000000E+02    0.1168943396E+01    0.4960000000E+01    0.3950000000E+00    0.6317784321E+00
       648   -0.8047086130E+01   -0.8207162605E+01    0.5802259061E+01    0.2048000000E+02    0.1124853229E+01    0.5600000000E+01    0.3950000000E+00    0.5953423371E+00
       649   -0.7362308168E+01   -0.7880832943E+01    0.4641807249E+01    0.2016000000E+02    0.1163658052E+01    0.4880000000E+01    0.3950000000E+00    0.5878193185E+00
       650   -0.8197859484E+01   -0.8499548195E+01    0.5802259061E+01    0.2568421053E+02    0.1465071869E+01    0.6000000000E+01    0.4875000000E+00    0.4776232263E+00
       651   -0.7387915916E+01   -0.7908602440E+01    0.4641807249E+01    0.2500000000E+02    0.1414936709E+01    0.6526315789E+01    0.4875000000E+00    0.4615672832E+00
       652   -0.1055677961E+02   -0.1012422495E+02    0.1160451812E+02    0.2133333333E+02    0.2017086614E+01    0.6666666667E+00    0.1173529412E+00    0.3060666505E+00
       653   -0.8603075751E+01   -0.8774104755E+01    0.7736345414E+01    0.2100000000E+02    0.2047280000E+01    0.6666666667E+00    0.1173529412E+00    0.3076780018E+00
       654   -0.7583883114E+01   -0.7667706971E+01    0.5802259061E+01    0.1766666667E+02    0.2024952381E+01    0.6666666667E+00    0.1173529412E+00    0.2938187025E+00
       655   -0.7403321587E+01   -0.7374454187E+01    0.4641807249E+01    0.1816666667E+02    0.2094166667E+01    0.3333333333E+00    0.1173529412E+00    0.2910179740E+00
